endTime,artistName,trackName,msPlayed
2023-02-19 23:53,Fuego,Una Vaina Loca,226187
2023-02-19 23:56,j mena,Mi Felicidad,181794
2023-02-19 23:59,Manuel Turizo,La Bachata,162637
2023-02-20 0:02,TINI,El Último Beso,197647
2023-02-20 0:02,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",2438
2023-02-20 0:02,Rema,Calm Down (with Selena Gomez),17998
2023-02-20 0:06,Rema,Calm Down (with Selena Gomez),239317
2023-02-20 0:10,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-02-20 0:12,Taiu,Rara Vez,128677
2023-02-20 0:15,Shakira,Monotonía,158804
2023-02-20 0:18,Quevedo,VISTA AL MAR,180672
2023-02-20 0:21,Rusherking,Perfecta,164000
2023-02-20 0:24,Morat,No Se Va,216752
2023-02-20 0:27,TINI,La Triple T,167674
2023-02-20 0:30,Ozuna,Hey Mor,196600
2023-02-20 0:35,Bad Bunny,Ojitos Lindos,258298
2023-02-20 0:37,Danny Ocean,Fuera del mercado,159849
2023-02-20 0:41,Wisin & Yandel,Besos Moja2,229064
2023-02-20 0:44,Maria Becerra,OJALÁ,160482
2023-02-20 2:25,Quevedo,PUNTO G,80288
2023-02-20 20:14,Yandel,Yandel 150,216148
2023-02-20 20:17,Koala Mix,La Canción - Remix,150350
2023-02-20 20:20,bauti bory,Cayo La Noche - Remix,176000
2023-02-20 20:22,Mauri Mansilla,Rkteando,147055
2023-02-20 20:25,RYH,MDQ,160000
2023-02-20 20:29,Cris Mj,Marisola - Remix,237473
2023-02-20 20:32,Koala Mix,"Bzrp Music Sessions, Vol. 36 - Remix",158014
2023-02-20 20:34,La Joaqui,Butakera,143402
2023-02-20 20:37,Tomy DJ,El Ultimo Beso - Remix,161648
2023-02-20 20:39,Koala Mix,AUTOMATICO X GASOLINA - Remix,114634
2023-02-20 20:41,Bebe DJ,INTERESTELAR - Remix,136000
2023-02-20 20:45,LIT killah,KU',230544
2023-02-20 20:48,TINI,La Triple T,167674
2023-02-20 20:50,TINI,Muñecas,156318
2023-02-20 20:53,Koala Mix,Antes De Perderte - Remix,160259
2023-02-20 22:01,Plan B,Ella Fuma,34713
2023-02-21 20:17,Ximena Jimenez,LA LLAMADA,2280
2023-02-21 22:58,TINI,Muñecas,1416
2023-02-21 23:01,Big One,En La Intimidad | CROSSOVER #1,165790
2023-02-21 23:03,Luck Ra,Quiero Creer,144985
2023-02-21 23:06,Axel Caram,Sesión - 6,149884
2023-02-21 23:07,Luck Ra,Ya No Vuelvas (Versión Cuarteto),0
2023-02-21 23:07,Rei,LOS WACHO Y LAS WACHA,69
2023-02-21 23:07,Callejero Fino,Que Te Vaya Bien,0
2023-02-21 23:07,Quevedo,SIN SEÑAL,0
2023-02-21 23:07,Lauty Gram,Vida Gangster,0
2023-02-21 23:07,Alan Gomez,Mío No Tuyo (feat. Julianno Sosa),325
2023-02-21 23:07,DJ Tao,Peipper | DJ TAO Turreo Sessions #15,0
2023-02-21 23:07,Migrantes,Hoy Volvi a Verte - Remix,0
2023-02-21 23:07,Omar Varela,La Joaqui | Omar Algo Anda Mal #5,0
2023-02-21 23:07,LiL CaKe,MERCHO,29744
2023-02-21 23:07,Gusty dj,¿Y pa la Wacha Loca? (con Salastkbron) - Remix,69
2023-02-21 23:07,BM,M.A (Mejores Amigos),2044
2023-02-21 23:10,La T y La M,Messirve Mix 5,0
2023-02-21 23:10,Quevedo,SIN SEÑAL,183066
2023-02-21 23:10,Callejero Fino,Le doy perreo,6
2023-02-21 23:10,Alan Gomez,Peipper | Mission 11,0
2023-02-21 23:10,Punto40,Mini Mini,0
2023-02-21 23:10,Migrantes,Hoy Volvi a Verte - Remix,0
2023-02-21 23:10,La T y La M,Pa’ la Selección,0
2023-02-21 23:10,Ke Personajes,Asi Fue (Todos los Cumbieros con las manos en el aire),0
2023-02-21 23:10,Quevedo,PLAYA DEL INGLÉS,0
2023-02-21 23:11,Quevedo,PLAYA DEL INGLÉS,34690
2023-02-21 23:14,TINI,Cupido,174312
2023-02-21 23:17,Miranda!,Yo Te Diré,207470
2023-02-21 23:20,Luck Ra,Ya No Vuelvas,144428
2023-02-21 23:23,Miley Cyrus,Flowers,199947
2023-02-21 23:27,Los Ángeles Azules,Otra Noche,198646
2023-02-21 23:29,Maria Becerra,ADIÓS,159869
2023-02-21 23:32,David Guetta,I'm Good (Blue),175101
2023-02-21 23:35,Soledad,Yo No Te Pido la Luna,170968
2023-02-21 23:38,TINI,Miénteme,165209
2023-02-21 23:42,Rema,Calm Down (with Selena Gomez),239165
2023-02-21 23:45,Rusherking,Perfecta,163816
2023-02-21 23:48,TINI,La Loto,189846
2023-02-21 23:51,Maria Becerra,OJALÁ,159939
2023-02-21 23:53,TINI,Muñecas,156130
2023-02-21 23:56,Sebastian Yatra,Una Noche Sin Pensar,161007
2023-02-21 23:59,Dua Lipa,Don't Start Now,183182
2023-02-22 0:02,Tiësto,Don't Be Shy,139946
2023-02-22 0:04,Emilia,cuatro veinte,133816
2023-02-22 0:07,El Polaco,Ya No Quiero Verte,165581
2023-02-22 0:10,MYA,BIKINI,182299
2023-02-22 0:12,Taiu,Rara Vez,128616
2023-02-22 0:16,MYA,2:50 Remix,231642
2023-02-22 0:19,Elton John,Cold Heart - PNAU Remix,202152
2023-02-22 0:22,ROSALÍA,DESPECHÁ,156966
2023-02-22 15:03,TINI,Cupido,174369
2023-02-22 15:07,MYA,2:50 Remix,231708
2023-02-22 15:10,Luck Ra,Te Mentiría Remix,172259
2023-02-22 15:10,Christian Nodal,Por el Resto de Tu Vida,7000
2023-02-22 15:13,Manuel Turizo,Éxtasis,191606
2023-02-22 15:16,TINI,Muñecas,1462
2023-02-22 15:16,Lali,Disciplina,157625
2023-02-22 15:16,Luciano Pereyra,Que No Se Le Olvide,17641
2023-02-22 15:19,MYA,BIKINI,182380
2023-02-22 15:23,Chano,Como Vos,32783
2023-02-22 15:23,KAROL G,PROVENZA,210200
2023-02-22 15:26,Rels B,yo pr1mero,194772
2023-02-22 15:30,Fuego,Una Vaina Loca,226187
2023-02-22 15:32,Tiësto,Don't Be Shy,140500
2023-02-22 15:34,Chule,Juguito Mañanero,70039
2023-02-22 18:22,Maria Becerra,LA NENA DE ARGENTINA,5923
2023-02-22 18:24,Maria Becerra,PERREO FURIOSO,152280
2023-02-22 18:27,Maria Becerra,AUTOMÁTICO,175317
2023-02-22 18:29,Maria Becerra,MANDAMIENTOS,142711
2023-02-22 18:32,Maria Becerra,LA NENA DE ARGENTINA,4667
2023-02-22 18:32,Maria Becerra,HASTA QUE LA MUERTE NOS SEPARE,168168
2023-02-22 18:36,Maria Becerra,CUANDO HACEMOS EL AMOR,214008
2023-02-22 18:39,Maria Becerra,PÍDELO,169526
2023-02-22 18:42,Maria Becerra,NUNCA PASARÁ,173440
2023-02-22 18:45,Maria Becerra,INSPIRADORA,180208
2023-02-22 18:47,Maria Becerra,OJALÁ,160482
2023-02-22 18:50,Maria Becerra,ADIÓS,160856
2023-02-22 18:53,Maria Becerra,DOBLE VIDA,181832
2023-02-22 18:56,TINI,Cupido,174369
2023-02-22 18:58,Luck Ra,Quiero Creer,145054
2023-02-22 19:00,3AM,Emeycé,67075
2023-02-22 19:03,MYA,BIKINI,182380
2023-02-22 19:03,Alejo,Location,13792
2023-02-22 19:06,Maria Becerra,DESAFIANDO EL DESTINO,103862
2023-02-22 19:10,Camila Cabello,Hasta Los Dientes,30371
2023-02-22 19:14,Maria Becerra,DESAFIANDO EL DESTINO,192563
2023-02-22 19:17,TINI,Te Pido,174846
2023-02-22 19:20,Big One,En La Intimidad | CROSSOVER #1,165790
2023-02-22 19:23,Maria Becerra,ADIÓS,159915
2023-02-22 19:25,El Polaco,Ya No Quiero Verte,165442
2023-02-22 19:29,Myke Towers,ULALA (OOH LA LA),187454
2023-02-22 19:31,Emilia,Underground,149420
2023-02-22 19:34,TINI,Las Jordans,144683
2023-02-22 19:36,Rusherking,Perfecta,163840
2023-02-22 22:25,Tiago PZK,Sabor A Miel,171134
2023-02-22 22:28,Tiago PZK,Nadie Más,155586
2023-02-22 22:31,Tiago PZK,Salimo de Noche,177857
2023-02-22 22:34,Tiago PZK,Dámelo,183912
2023-02-22 22:37,Tiago PZK,Borracho,158641
2023-02-22 22:39,Tiago PZK,Noches De Soledad,155282
2023-02-22 22:42,Tiago PZK,Flow de Barrio,150865
2023-02-22 22:44,Tiago PZK,Casa De Chapa,153806
2023-02-22 22:47,Tiago PZK,Sex & Love,145890
2023-02-22 22:50,Tiago PZK,Traductor,222857
2023-02-22 22:53,Tiago PZK,Hablando De Love,156090
2023-02-22 22:56,Tiago PZK,Házmelo,174952
2023-02-22 22:59,Tiago PZK,Eléctrica,192981
2023-02-22 23:02,Tiago PZK,Entre Nosotros,192352
2023-02-22 23:06,Tiago PZK,Ríos de Sal,204170
2023-02-22 23:08,Billie Eilish,TV,11113
2023-02-22 23:13,Billie Eilish,everything i wanted,10448
2023-02-22 23:13,Billie Eilish,Happier Than Ever,10620
2023-02-22 23:13,Billie Eilish,TV,281380
2023-02-22 23:14,Billie Eilish,bad guy,53986
2023-02-22 23:18,Billie Eilish,Getting Older,244221
2023-02-22 23:20,Billie Eilish,Therefore I Am,105156
2023-02-23 11:52,Maria Becerra,LA NENA DE ARGENTINA,30093
2023-02-23 11:56,Yandel,Yandel 150,215713
2023-02-23 11:56,Manuel Turizo,La Bachata,3459
2023-02-23 12:21,Billie Eilish,Therefore I Am,7012
2023-02-23 12:24,Billie Eilish,bitches broken hearts,176471
2023-02-23 12:25,Billie Eilish,goodbye,85506
2023-02-23 12:29,Billie Eilish,Bellyache - Marian Hill Remix,220800
2023-02-23 12:32,Billie Eilish,Ocean Eyes - GOLDHOUSE Remix,213600
2023-02-23 12:35,Billie Eilish,ilomilo,156370
2023-02-23 12:35,Billie Eilish,bellyache,3553
2023-02-23 12:36,Billie Eilish,OverHeated,48994
2023-02-23 12:40,Billie Eilish,Halley's Comet,234761
2023-02-23 12:43,Billie Eilish,bad guy (with Justin Bieber),194839
2023-02-23 12:47,Billie Eilish,xanny,243725
2023-02-23 12:50,Billie Eilish,watch,177523
2023-02-23 12:54,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,270519
2023-02-23 12:59,Billie Eilish,everything i wanted,245425
2023-02-23 13:01,Billie Eilish,I Didn't Change My Number,158463
2023-02-23 13:04,Billie Eilish,&burn (with Vince Staples),179015
2023-02-23 13:08,Billie Eilish,hostage,229425
2023-02-23 13:11,Billie Eilish,Male Fantasy,194886
2023-02-23 13:15,Billie Eilish,Ocean Eyes - Blackbear Remix,195306
2023-02-23 16:10,Billie Eilish,Lost Cause,212496
2023-02-23 16:10,Billie Eilish,!!!!!!!,13578
2023-02-23 16:13,Billie Eilish,Six Feet Under - Jerry Folk Remix,200898
2023-02-23 16:16,Billie Eilish,8,173201
2023-02-23 16:19,Billie Eilish,COPYCAT - Sofi Tukker Remix,198684
2023-02-23 16:23,Billie Eilish,Not My Responsibility,227679
2023-02-23 16:27,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),203464
2023-02-23 16:30,Billie Eilish,NDA,195776
2023-02-23 16:33,Billie Eilish,party favor,204770
2023-02-23 16:36,Billie Eilish,GOLDWING,151536
2023-02-23 16:39,Billie Eilish,ilomilo - Live From The Film - Billie Eilish: The World’s A Little Blurry,164051
2023-02-23 16:41,Billie Eilish,all the good girls go to hell,168839
2023-02-23 16:43,Billie Eilish,Six Feet Under,90023
2023-02-23 19:39,TINI,Cupido,327458
2023-02-23 19:42,TINI,Te Pido,174893
2023-02-23 19:44,TINI,Muñecas,156318
2023-02-23 19:47,TINI,El Último Beso,197647
2023-02-23 19:50,TINI,Carne y Hueso,178309
2023-02-23 19:54,TINI,La Loto,190666
2023-02-23 19:56,TINI,Las Jordans,144799
2023-02-23 19:58,TINI,Beso En Las Rocas,144545
2023-02-23 20:01,TINI,7 Veces,174600
2023-02-23 20:04,TINI,Fantasi,158080
2023-02-23 21:51,TINI,Miénteme,70830
2023-02-23 21:54,Maria Becerra,INSPIRADORA,180208
2023-02-23 21:57,Maria Becerra,NUNCA PASARÁ,173440
2023-02-23 22:00,Maria Becerra,MANDAMIENTOS,142711
2023-02-23 22:02,Maria Becerra,OJALÁ,160482
2023-02-23 22:05,Maria Becerra,AUTOMÁTICO,148469
2023-02-23 22:06,Maria Becerra,AUTOMÁTICO,26835
2023-02-23 22:08,Maria Becerra,ADIÓS,160856
2023-02-23 22:09,Maria Becerra,CUANDO HACEMOS EL AMOR,10349
2023-02-23 22:16,Maria Becerra,CUANDO HACEMOS EL AMOR,203919
2023-02-23 22:19,Maria Becerra,PERREO FURIOSO,152280
2023-02-23 22:19,BM,M.A (Mejores Amigos),30069
2023-02-23 22:22,Maria Becerra,DOBLE VIDA,181832
2023-02-23 22:24,Maria Becerra,PÍDELO,169526
2023-02-23 22:28,Maria Becerra,HASTA QUE LA MUERTE NOS SEPARE,207200
2023-02-23 22:30,Maria Becerra,LA NENA DE ARGENTINA,151988
2023-02-23 22:33,TINI,Las Jordans,144799
2023-02-23 22:36,Big One,En La Intimidad | CROSSOVER #1,165854
2023-02-23 22:38,Luck Ra,Quiero Creer,145054
2023-02-23 22:41,Anitta,Envolver,4616
2023-02-23 22:41,Paula Cendejas,cosquillas,2414
2023-02-23 22:41,El Polaco,Ya No Quiero Verte,165634
2023-02-23 22:44,TINI,Te Pido,174893
2023-02-23 22:47,Maria Becerra,DESAFIANDO EL DESTINO,192703
2023-02-23 22:50,Tiago PZK,Bemaste,144428
2023-02-23 22:59,TINI,Las Jordans,4398
2023-02-23 22:59,TINI,Las Jordans,10005
2023-02-23 22:59,Kim Loaiza,Devoto,33258
2023-02-23 23:00,TINI,Las Jordans,1002
2023-02-23 23:00,TINI,Las Jordans,14037
2023-02-24 21:19,TINI,Cupido,174369
2023-02-24 21:21,TINI,Miénteme,165275
2023-02-24 21:24,Maria Becerra,PÍDELO,169526
2023-02-24 21:26,Soledad,Yo No Te Pido la Luna,5998
2023-02-24 21:26,Emilia,cuatro veinte,133894
2023-02-24 21:27,j mena,Mi Felicidad,5108
2023-02-24 21:27,Harry Styles,As It Was,2925
2023-02-24 21:27,Rema,Calm Down (with Selena Gomez),2809
2023-02-24 21:30,Lola Indigo,CORAZONES ROTOS,230130
2023-02-24 21:31,Abel Pintos,Abrazándonos,8999
2023-02-24 21:33,Maria Becerra,AUTOMÁTICO,2856
2023-02-24 21:33,Paulo Londra,Nublado (feat. Travis Barker),1731
2023-02-24 21:33,Rusherking,Perfecta,164000
2023-02-24 21:37,Maria Becerra,CUANDO HACEMOS EL AMOR,214008
2023-02-24 21:39,Maria Becerra,LA NENA DE ARGENTINA,139479
2023-02-24 21:42,Maria Becerra,ADIÓS,160856
2023-02-24 21:45,Maria Becerra,HASTA QUE LA MUERTE NOS SEPARE,195175
2023-02-24 21:47,Maria Becerra,MANDAMIENTOS,115496
2023-02-24 21:50,Maria Becerra,DOBLE VIDA,181832
2023-02-24 21:51,Maria Becerra,OJALÁ,1277
2023-02-24 21:51,Maria Becerra,PÍDELO,21469
2023-02-24 21:51,Maria Becerra,INSPIRADORA,1277
2023-02-24 21:53,Maria Becerra,PERREO FURIOSO,140016
2023-02-24 21:56,TINI,Muñecas,3528
2023-02-24 21:56,TINI,Te Pido,174893
2023-02-24 21:59,TINI,El Último Beso,197647
2023-02-24 22:02,TINI,Carne y Hueso,178309
2023-02-24 22:02,TINI,La Loto,2249
2023-02-24 22:05,TINI,Las Jordans,144799
2023-02-24 22:07,TINI,Beso En Las Rocas,144545
2023-02-24 22:10,TINI,7 Veces,174600
2023-02-24 22:12,TINI,Fantasi,141422
2023-02-24 22:15,Luck Ra,Quiero Creer,145054
2023-02-24 22:18,Big One,En La Intimidad | CROSSOVER #1,165854
2023-02-24 22:20,TINI,Las Jordans,144799
2023-02-24 22:21,Maria Becerra,DESAFIANDO EL DESTINO,11718
2023-02-25 13:11,Maria Becerra,DOBLE VIDA,181765
2023-02-25 13:14,Maria Becerra,INSPIRADORA,179931
2023-02-25 14:28,TINI,Cupido,9032
2023-02-25 14:31,TINI,Cupido,174369
2023-02-25 14:33,Taiu,Rara Vez,128677
2023-02-25 14:36,Kaleb Di Masi,Hace Calor,201197
2023-02-25 14:39,Lola Indigo,DISCOTEKA,174801
2023-02-25 14:47,Rei,Tu Turrito,133881
2023-02-25 14:50,Salastkbron,TURROMANTIKO,131000
2023-02-25 14:52,El Polaco,Ya No Quiero Verte,165634
2023-02-25 14:54,La T y La M,Messirve Mix 5,81779
2023-02-25 14:56,El negro tecla,Rompe,141954
2023-02-25 14:59,Rei,FERNET,192668
2023-02-25 15:02,Gusty dj,Gusty DJ | Ecko - Session en el Barrio #7,164536
2023-02-25 15:04,YSY A,CÓMO CHILLA ELLA,134581
2023-02-25 15:09,Cris Mj,Marisola - Remix,237473
2023-02-25 15:11,Migrantes,Noche de Party,152942
2023-02-25 15:13,Axel Caram,Sesión - 6,90582
2023-02-25 15:13,Bad Bunny,Me Porto Bonito,6339
2023-02-25 15:13,Reik,Los Tragos,5201
2023-02-25 15:13,Gusty dj,¿Y pa la Wacha Loca? (con Salastkbron) - Remix,11284
2023-02-25 15:16,Feid,CHORRITO PA LAS ANIMAS,168133
2023-02-25 15:19,Maria Becerra,OJALÁ,160482
2023-02-25 15:21,Ozuna,Hey Mor,131347
2023-02-25 18:52,Maria Becerra,PÍDELO,1137
2023-02-26 13:22,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),2453
2023-02-27 22:25,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),2298
2023-02-27 22:28,TINI,Cupido,174369
2023-02-27 22:30,Scott Quinn,Holding on to Letting Go,129938
2023-02-27 22:30,Nicki Nicole,Nobody Like Yo,4806
2023-02-27 22:33,Maria Becerra,ADIÓS,160856
2023-02-27 22:36,MYA,Legendaria,179349
2023-02-27 22:38,TINI,Muñecas,156318
2023-02-27 22:42,Emanero,BANDIDO,245919
2023-02-27 22:42,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",4109
2023-02-27 22:44,Central Cee,Doja,97392
2023-02-27 22:47,Gabry Ponte,Thunder,160000
2023-02-27 22:49,Felix Jaehn,Call It Love,154560
2023-02-27 22:52,Lil Nas X,MONTERO (Call Me By Your Name),137704
2023-02-27 22:55,Stephen Kirkwood,Don't Wanna Go,180412
2023-02-27 22:57,The Chainsmokers,High,175163
2023-02-27 23:01,Martin Garrix,Follow,221220
2023-02-27 23:02,Lil Durk,Hanging With Wolves,3529
2023-02-27 23:02,Elle King,Drunk (And I Don't Wanna Go Home),22777
2023-02-27 23:03,Kodak Black,Super Gremlin,83615
2023-02-27 23:07,NF,HOPE,264473
2023-02-27 23:10,Farruko,Pepas,164990
2023-02-27 23:13,WHIPPED CREAM,Light of Mine,150250
2023-02-27 23:16,Gunna,pushin P (feat. Young Thug),35557
2023-02-27 23:16,AFROJACK,Worlds On Fire (with R3HAB & Au/Ra),174193
2023-02-27 23:17,XG,SHOOTING STAR,31927
2023-02-27 23:20,Joel Corry,I Wish (feat. Mabel),181728
2023-02-27 23:23,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2023-02-27 23:24,Loud Luxury,Afterparty,32309
2023-02-27 23:26,KVSH,Sicko Drop,147976
2023-02-27 23:30,Imanbek,Belly Dancer,146115
2023-02-28 12:34,Rachel Grae,Right Person Right Time,178000
2023-02-28 12:37,Scott Quinn,Holding on to Letting Go,165943
2023-02-28 12:41,Miley Cyrus,Adore You,278746
2023-02-28 12:41,Candela Gómez,no es q no te quiera,3413
2023-02-28 12:41,Maria Becerra,DESAFIANDO EL DESTINO,0
2023-02-28 12:44,Sam Smith,Stay With Me,172723
2023-02-28 12:48,Rachel Grae,It'll Be Okay,224975
2023-02-28 12:52,Brielle Von Hugel,The One That Got Away,247695
2023-02-28 12:55,LOVA,Lonely Ones,187552
2023-02-28 12:58,Leroy Sanchez,Proud,177555
2023-02-28 13:01,Conor Maynard,You Broke Me First,160942
2023-02-28 13:04,Becky Hill,Remember - Acoustic,178626
2023-02-28 13:08,Post Malone,I Fall Apart,223346
2023-02-28 13:11,Pink Sweat$,Lows,196679
2023-02-28 13:13,Joji,Run,135277
2023-02-28 13:16,Pink Sweat$,17 - Acoustic,169276
2023-02-28 13:19,Luck Ra,Ya No Vuelvas,1575
2023-02-28 13:19,Jay Wheeler,Amor de Febrero,207585
2023-02-28 13:20,Nessa Barrett,die first,1671
2023-02-28 13:20,Seafret,Atlantis,1253
2023-02-28 13:20,Rosa Linn,SNAP,835
2023-02-28 13:20,Calum Scott,No Matter What,3088
2023-02-28 13:20,Joji,Glimpse of Us,3552
2023-02-28 13:22,Barbi Franch,Quiero Mejorar,126599
2023-02-28 13:26,Kelly Clarkson,Happier Than Ever,254725
2023-02-28 13:27,Barbi Franch,Quiero Mejorar,162
2023-02-28 13:27,Barbi Franch,Quiero Mejorar,208
2023-02-28 13:27,Kelly Clarkson,Happier Than Ever,232
2023-02-28 13:27,Kelly Clarkson,Happier Than Ever,2832
2023-02-28 13:27,Seafret,Atlantis,4086
2023-02-28 13:27,Tate McRae,feel like shit,58460
2023-02-28 13:31,Tate McRae,feel like shit,203480
2023-02-28 13:34,Tate McRae,chaotic,175533
2023-02-28 13:36,Tate McRae,what would you do?,166946
2023-02-28 13:39,Tate McRae,i'm so gone,146080
2023-02-28 13:41,Tate McRae,don't come back,152786
2023-02-28 13:45,Kodaline,Brother - Acoustic,202311
2023-02-28 13:47,James TW,Hopeless Romantics,154931
2023-02-28 22:02,Maria Becerra,DOBLE VIDA,181832
2023-02-28 22:05,Maria Becerra,INSPIRADORA,180208
2023-02-28 22:09,Maria Becerra,AUTOMÁTICO,21659
2023-02-28 22:09,Maria Becerra,HASTA QUE LA MUERTE NOS SEPARE,207200
2023-02-28 22:12,TINI,Cupido,174369
2023-02-28 22:15,Luck Ra,Te Mentiría Remix,172259
2023-02-28 22:15,Abel Pintos,Abrazándonos,7055
2023-02-28 22:17,Lali,N5,154867
2023-02-28 22:21,Lola Indigo,CORAZONES ROTOS,230130
2023-02-28 22:24,TINI,Maldita Foto,190344
2023-02-28 22:26,Natalie Perez,Consuelo,67581
2023-02-28 22:28,RUGGERO,Vamos Pa la Playa,150349
2023-02-28 22:31,Sebastian Yatra,Una Noche Sin Pensar,161173
2023-02-28 22:31,Bad Bunny,Enséñame a Bailar,1214
2023-02-28 22:34,TINI,La Loto,190666
2023-02-28 22:35,Yami Safdie,El Bolero,41636
2023-02-28 22:37,Lali,MOTIVEISHON,158035
2023-02-28 22:40,Manuel Turizo,La Bachata,162637
2023-02-28 22:41,Angela Torres,Kitty,2205
2023-02-28 22:41,Rusherking,Fondo de Pantalla,41742
2023-02-28 22:43,Rels B,cómo dormiste?,112572
2023-02-28 22:43,BAMBI,Risa,8020
2023-02-28 22:44,Zoe Gotusso,Ganas - Spotify Singles,80132
2023-02-28 22:44,Oriana,SOLA,5061
2023-02-28 22:47,Emilia,Underground,149471
2023-02-28 22:51,Emanero,BANDIDO,254666
2023-02-28 22:54,MYA,Legendaria,179349
2023-02-28 22:57,Tiago PZK,Traductor,1207
2023-02-28 22:57,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",5091
2023-02-28 22:57,Rusherking,Perfecta,164000
2023-02-28 22:58,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",76416
2023-03-1 9:38,TINI,Cupido,174369
2023-03-1 9:41,Camila Cabello,Hasta Los Dientes,188560
2023-03-1 9:41,Luciano Pereyra,Que No Se Le Olvide,5847
2023-03-1 9:44,David Guetta,I'm Good (Blue),175238
2023-03-1 9:46,Manuel Turizo,La Bachata,123660
2023-03-1 9:49,Big One,En La Intimidad | CROSSOVER #1,165854
2023-03-1 9:52,Quevedo,WANDA,160909
2023-03-1 9:56,Quevedo,DAME,231428
2023-03-1 9:58,Rusherking,Perfecta,164000
2023-03-1 10:02,Luck Ra,Ya No Vuelvas (Versión Cuarteto),204000
2023-03-1 10:05,Myke Towers,Los Angeles,163360
2023-03-1 10:09,Standly,Mi Gata - Remix,246315
2023-03-1 10:12,Quevedo,SIN SEÑAL,185084
2023-03-1 10:15,Quevedo,YANKEE,187356
2023-03-1 10:18,Yandel,Yandel 150,200690
2023-03-1 10:21,Justin Quiles,Whiskey y Coco,186477
2023-03-1 10:25,Ñengo Flow,Gato de Noche,227013
2023-03-1 10:27,Feid,Malibu,105195
2023-03-1 10:31,Cris Mj,Marisola - Remix,237473
2023-03-1 10:35,Quevedo,PLAYA DEL INGLÉS,237525
2023-03-1 10:38,Anuel AA,Mientes,186117
2023-03-1 10:41,YSY A,A POR TODO,159947
2023-03-1 16:30,YSY A,A POR TODO,2832
2023-03-1 16:33,Big One,En La Intimidad | CROSSOVER #1,165854
2023-03-1 16:35,Quevedo,WANDA,160909
2023-03-1 16:38,Quevedo,DAME,132502
2023-03-1 16:41,Yandel,Yandel 150,216148
2023-03-1 16:42,Justin Quiles,Whiskey y Coco,15783
2023-03-1 16:44,TINI,Cupido,174369
2023-03-1 16:47,TINI,La Triple T,167674
2023-03-1 16:51,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-03-1 16:54,Reik,A Mi Lado,197000
2023-03-1 16:55,Soledad,Yo No Te Pido la Luna,3575
2023-03-1 16:55,Yami Safdie,El Bolero,0
2023-03-1 16:55,Soledad,Quiero Todo,1787
2023-03-1 16:55,Harry Styles,As It Was,0
2023-03-1 16:55,LUANA,Moon,27753
2023-03-1 16:55,Miranda!,Uno los Dos,0
2023-03-1 16:58,Lali,Disciplina,157625
2023-03-1 17:01,TINI,La Loto,190666
2023-03-1 17:03,Lali,2 Son 3,165455
2023-03-1 17:07,Abel Pintos,Abrazándonos,195431
2023-03-1 17:10,KAROL G,TUS GAFITAS,167786
2023-03-1 17:12,Maria Becerra,OJALÁ,160482
2023-03-1 17:15,Rusherking,Perfecta,164000
2023-03-1 17:18,MYA,Legendaria,179349
2023-03-1 22:32,Nicki Nicole,Nobody Like Yo,28531
2023-03-1 23:16,ANTES QUE NADIE,¿CULPABLE O NO? ,2372011
2023-03-2 0:00,ANTES QUE NADIE,¿CULPABLE O NO? ,408392
2023-03-2 1:48,Lizzy McAlpine,ceilings,6570
2023-03-2 1:49,neko,Ceilings - Nightcore,15936
2023-03-2 1:49,pearl,ceilings - sped up + reverb,15786
2023-03-2 1:50,renewwed,Ceilings - Remake Cover,12800
2023-03-2 1:50,Sarah Nicole,Ceilings - Cover by Sarah Nicole,40661
2023-03-2 1:51,Music You Can See,Ceiling,1493
2023-03-2 1:51,Marco Pascucci,Ceilings,34794
2023-03-2 1:51,Piano Pop Tv,ceilings - Piano Version,5461
2023-03-2 1:51,Lizzy McAlpine,ceilings,32362
2023-03-2 1:52,pearl,ceilings - sped up + reverb,17237
2023-03-2 22:56,Gang Speed,Shake That,179801
2023-03-2 23:00,Imanbek,Ocean Of Tears,184462
2023-03-2 23:02,Gabry Ponte,Killing Me Softly,159406
2023-03-2 23:04,Broiler,OMG,107224
2023-03-2 23:07,VIZE,Who U Gonna Love (feat. Amber Van Day),179600
2023-03-2 23:09,Luude,Big City Life,146711
2023-03-2 23:12,Mike Candys,Popcorn - Rework,141679
2023-03-2 23:14,ACRAZE,Do It To It - Tiësto Remix,125280
2023-03-2 23:16,MEDUZA,Bad Memories - Felix Jaehn Remix,149565
2023-03-2 23:19,Club Soda,One By One - Radio Edit,138095
2023-03-2 23:22,HEDEGAARD,P.I.M.P. - HEDEGAARD Remix,174044
2023-03-2 23:24,ESSEL,Hit 'Em Up Style (Oops!),159840
